;Unnamed: 0;school;school_setting;school_type;classroom;teaching_method;n_student;gender;lunch;posttest;target
1311;1311;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;64.0;1.0
1312;1312;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Qualifies for reduced/free lunch;62.0;1.0
1313;1313;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;64.0;1.0
1314;1314;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;69.0;1.0
1315;1315;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;65.0;0.0
1316;1316;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;63.0;0.0
1317;1317;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;62.0;1.0
1318;1318;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;64.0;0.0
1319;1319;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;69.0;0.0
1320;1320;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;65.0;1.0
1321;1321;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;62.0;1.0
1322;1322;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;62.0;1.0
1323;1323;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;62.0;0.0
1324;1324;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;60.0;1.0
1325;1325;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;62.0;1.0
1326;1326;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Qualifies for reduced/free lunch;57.0;1.0
1327;1327;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;64.0;1.0
1328;1328;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;62.0;1.0
1329;1329;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;56.0;0.0
1330;1330;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;59.0;1.0
1331;1331;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;61.0;1.0
1332;1332;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;62.0;1.0
1333;1333;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;58.0;0.0
1334;1334;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;61.0;1.0
1335;1335;QOQTS;Urban;Public;SUR;Standard;28.0;Male;Does not qualify;65.0;0.0
1336;1336;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;71.0;1.0
1337;1337;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Qualifies for reduced/free lunch;78.0;0.0
1338;1338;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;76.0;1.0
1339;1339;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;80.0;0.0
1340;1340;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;76.0;1.0
1341;1341;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;75.0;1.0
1342;1342;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;85.0;1.0
1343;1343;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;78.0;0.0
1344;1344;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;78.0;0.0
1345;1345;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;81.0;1.0
1346;1346;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;78.0;1.0
1347;1347;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;77.0;1.0
1348;1348;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;76.0;1.0
1349;1349;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;76.0;1.0
1350;1350;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;79.0;0.0
1351;1351;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;78.0;1.0
1352;1352;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;79.0;0.0
1353;1353;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;79.0;0.0
1354;1354;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Qualifies for reduced/free lunch;73.0;1.0
1355;1355;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;76.0;0.0
1356;1356;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;74.0;1.0
1357;1357;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;76.0;1.0
1358;1358;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;79.0;0.0
1359;1359;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;81.0;1.0
1360;1360;QOQTS;Urban;Public;X2O;Experimental;25.0;Male;Does not qualify;81.0;0.0
1361;1361;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;73.0;0.0
1362;1362;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;68.0;0.0
1363;1363;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;63.0;1.0
1364;1364;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;66.0;1.0
1365;1365;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;65.0;0.0
1366;1366;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;70.0;1.0
1367;1367;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;66.0;0.0
1368;1368;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Qualifies for reduced/free lunch;64.0;0.0
1369;1369;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;69.0;1.0
1370;1370;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;67.0;0.0
1371;1371;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;69.0;1.0
1372;1372;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;74.0;0.0
1373;1373;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;71.0;1.0
1374;1374;QOQTS;Urban;Public;XZ4;Standard;22.0;Female;Does not qualify;70.0;1.0
1375;1375;QOQTS;Urban;Public;XZ4;Standard;22.0;Female;Does not qualify;69.0;0.0
1376;1376;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Qualifies for reduced/free lunch;66.0;1.0
1377;1377;QOQTS;Urban;Public;XZ4;Standard;22.0;Female;Does not qualify;73.0;0.0
1378;1378;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;70.0;1.0
1379;1379;QOQTS;Urban;Public;XZ4;Standard;22.0;Female;Does not qualify;68.0;0.0
1380;1380;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;68.0;0.0
1381;1381;QOQTS;Urban;Public;XZ4;Standard;22.0;Male;Does not qualify;68.0;1.0
1382;1382;QOQTS;Urban;Public;XZ4;Standard;22.0;Female;Does not qualify;71.0;0.0
1383;1383;UAGPU;Suburban;Public;1SZ;Standard;22.0;Male;Does not qualify;70.0;1.0
1384;1384;UAGPU;Suburban;Public;1SZ;Standard;22.0;Male;Does not qualify;64.0;0.0
1385;1385;UAGPU;Suburban;Public;1SZ;Standard;22.0;Female;Does not qualify;68.0;0.0
1386;1386;UAGPU;Suburban;Public;1SZ;Standard;22.0;Male;Does not qualify;67.0;1.0
1387;1387;UAGPU;Suburban;Public;1SZ;Standard;22.0;Male;Does not qualify;73.0;0.0
1388;1388;UAGPU;Suburban;Public;1SZ;Standard;22.0;Male;Does not qualify;67.0;1.0
1389;1389;UAGPU;Suburban;Public;1SZ;Standard;22.0;Male;Does not qualify;69.0;1.0
1390;1390;UAGPU;Suburban;Public;1SZ;Standard;22.0;Male;Does not qualify;69.0;1.0
1391;1391;UAGPU;Suburban;Public;1SZ;Standard;22.0;Male;Does not qualify;64.0;0.0
1392;1392;UAGPU;Suburban;Public;1SZ;Standard;22.0;Female;Does not qualify;71.0;0.0
1393;1393;UAGPU;Suburban;Public;1SZ;Standard;22.0;Female;Does not qualify;65.0;1.0
1394;1394;UAGPU;Suburban;Public;1SZ;Standard;22.0;Female;Does not qualify;68.0;0.0
1395;1395;UAGPU;Suburban;Public;1SZ;Standard;22.0;Female;Does not qualify;65.0;1.0
1396;1396;UAGPU;Suburban;Public;1SZ;Standard;;Female;Does not qualify;67.0;1.0
1397;1397;UAGPU;Suburban;Public;1SZ;Standard;22.0;Male;Does not qualify;65.0;1.0
1398;1398;UAGPU;Suburban;Public;1SZ;Standard;22.0;Male;Does not qualify;69.0;0.0
1399;1399;UAGPU;Suburban;Public;1SZ;Standard;22.0;Female;Does not qualify;66.0;1.0
1400;1400;UAGPU;Suburban;Public;1SZ;Standard;;Female;Does not qualify;75.0;1.0
1401;1401;UAGPU;Suburban;Public;1SZ;Standard;22.0;Male;Does not qualify;70.0;1.0
1402;1402;UAGPU;Suburban;Public;1SZ;Standard;22.0;Female;Does not qualify;70.0;1.0
1403;1403;UAGPU;Suburban;Public;1SZ;Standard;22.0;Female;Does not qualify;69.0;0.0
1404;1404;UAGPU;Suburban;Public;1SZ;Standard;;Male;Does not qualify;70.0;0.0
1405;1405;UAGPU;Suburban;Public;62L;Standard;23.0;Female;Does not qualify;81.0;0.0
1406;1406;UAGPU;Suburban;Public;62L;Standard;23.0;Male;Does not qualify;68.0;1.0
1407;1407;UAGPU;Suburban;Public;62L;Standard;23.0;Female;Does not qualify;78.0;0.0
1408;1408;UAGPU;Suburban;Public;62L;Standard;23.0;Female;Qualifies for reduced/free lunch;70.0;0.0
1409;1409;UAGPU;Suburban;Public;62L;Standard;;Male;Does not qualify;73.0;1.0
1410;1410;UAGPU;Suburban;Public;62L;Standard;23.0;Female;Does not qualify;76.0;0.0
1411;1411;UAGPU;Suburban;Public;62L;Standard;23.0;Female;Does not qualify;74.0;0.0
1412;1412;UAGPU;Suburban;Public;62L;Standard;23.0;Male;Does not qualify;79.0;1.0
1413;1413;UAGPU;Suburban;Public;62L;Standard;23.0;Male;Does not qualify;73.0;0.0
1414;1414;UAGPU;Suburban;Public;62L;Standard;;Female;Does not qualify;76.0;0.0
1415;1415;UAGPU;Suburban;Public;62L;Standard;23.0;Female;Does not qualify;72.0;0.0
1416;1416;UAGPU;Suburban;Public;62L;Standard;23.0;Female;Does not qualify;83.0;0.0
1417;1417;UAGPU;Suburban;Public;62L;Standard;23.0;Male;Does not qualify;74.0;1.0
1418;1418;UAGPU;Suburban;Public;62L;Standard;23.0;Male;Does not qualify;72.0;0.0
1419;1419;UAGPU;Suburban;Public;62L;Standard;23.0;Male;Does not qualify;77.0;1.0
1420;1420;UAGPU;Suburban;Public;62L;Standard;;Female;Does not qualify;75.0;0.0
1421;1421;UAGPU;Suburban;Public;62L;Standard;23.0;Female;Does not qualify;73.0;0.0
1422;1422;UAGPU;Suburban;Public;62L;Standard;23.0;Female;Does not qualify;72.0;0.0
1423;1423;UAGPU;Suburban;Public;62L;Standard;23.0;Female;Does not qualify;79.0;0.0
1424;1424;UAGPU;Suburban;Public;62L;Standard;23.0;Female;Does not qualify;68.0;0.0
1425;1425;UAGPU;Suburban;Public;62L;Standard;23.0;Male;Does not qualify;74.0;1.0
1426;1426;UAGPU;Suburban;Public;62L;Standard;;Female;Does not qualify;71.0;0.0
1427;1427;UAGPU;Suburban;Public;62L;Standard;23.0;Male;Does not qualify;75.0;0.0
1428;1428;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;68.0;1.0
1429;1429;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;69.0;0.0
1430;1430;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;67.0;0.0
1431;1431;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;68.0;1.0
1432;1432;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;72.0;0.0
1433;1433;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;69.0;1.0
1434;1434;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;66.0;0.0
1435;1435;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;68.0;0.0
1436;1436;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;69.0;1.0
1437;1437;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;67.0;0.0
1438;1438;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;69.0;0.0
1439;1439;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;72.0;0.0
1440;1440;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;67.0;0.0
1441;1441;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;71.0;0.0
1442;1442;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;68.0;0.0
1443;1443;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;66.0;0.0
1444;1444;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;69.0;1.0
1445;1445;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;67.0;1.0
1446;1446;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;67.0;1.0
1447;1447;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Does not qualify;66.0;0.0
1448;1448;UAGPU;Suburban;Public;NWZ;Standard;21.0;Male;Qualifies for reduced/free lunch;62.0;1.0
1449;1449;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;79.0;1.0
1450;1450;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;77.0;1.0
1451;1451;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;79.0;1.0
1452;1452;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;78.0;0.0
1453;1453;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;77.0;0.0
1454;1454;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;71.0;0.0
1455;1455;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;81.0;0.0
1456;1456;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;77.0;0.0
1457;1457;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;79.0;1.0
1458;1458;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;71.0;1.0
1459;1459;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;77.0;0.0
1460;1460;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;75.0;0.0
1461;1461;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;73.0;0.0
1462;1462;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;75.0;1.0
1463;1463;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;76.0;0.0
1464;1464;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;73.0;1.0
1465;1465;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;79.0;0.0
1466;1466;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;79.0;1.0
1467;1467;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;81.0;1.0
1468;1468;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;77.0;1.0
1469;1469;UAGPU;Suburban;Public;S98;Standard;21.0;Male;Does not qualify;78.0;0.0
1470;1470;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;95.0;1.0
1471;1471;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;93.0;0.0
1472;1472;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;91.0;1.0
1473;1473;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;94.0;0.0
1474;1474;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;94.0;0.0
1475;1475;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;93.0;1.0
1476;1476;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;98.0;0.0
1477;1477;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;94.0;0.0
1478;1478;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;91.0;1.0
1479;1479;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;94.0;0.0
1480;1480;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;94.0;0.0
1481;1481;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;95.0;0.0
1482;1482;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;94.0;1.0
1483;1483;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;99.0;0.0
1484;1484;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;96.0;1.0
1485;1485;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;91.0;0.0
1486;1486;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;91.0;0.0
1487;1487;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;98.0;1.0
1488;1488;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;94.0;1.0
1489;1489;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;89.0;0.0
1490;1490;UKPGS;Suburban;Public;08N;Standard;21.0;Male;Does not qualify;93.0;1.0
1491;1491;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;94.0;0.0
1492;1492;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;97.0;1.0
1493;1493;UKPGS;Suburban;Public;9AW;Standard;25.0;Female;Does not qualify;93.0;1.0
1494;1494;UKPGS;Suburban;Public;9AW;Standard;25.0;Female;Does not qualify;93.0;1.0
1495;1495;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;93.0;0.0
1496;1496;UKPGS;Suburban;Public;9AW;Standard;25.0;Female;Does not qualify;93.0;0.0
1497;1497;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;94.0;1.0
1498;1498;UKPGS;Suburban;Public;9AW;Standard;25.0;Female;Does not qualify;90.0;1.0
1499;1499;UKPGS;Suburban;Public;9AW;Standard;25.0;Female;Does not qualify;88.0;1.0
1500;1500;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;97.0;0.0
1501;1501;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;93.0;0.0
1502;1502;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;94.0;1.0
1503;1503;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;95.0;1.0
1504;1504;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;94.0;0.0
1505;1505;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;92.0;0.0
1506;1506;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;92.0;0.0
1507;1507;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;93.0;0.0
1508;1508;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;91.0;1.0
1509;1509;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;92.0;1.0
1510;1510;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;93.0;0.0
1511;1511;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;92.0;1.0
1512;1512;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;94.0;0.0
1513;1513;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;96.0;1.0
1514;1514;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;95.0;0.0
1515;1515;UKPGS;Suburban;Public;9AW;Standard;25.0;Male;Does not qualify;91.0;0.0
1516;1516;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;89.0;1.0
1517;1517;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;96.0;0.0
1518;1518;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;90.0;1.0
1519;1519;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;95.0;1.0
1520;1520;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;93.0;1.0
1521;1521;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;89.0;0.0
1522;1522;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;92.0;0.0
1523;1523;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;93.0;0.0
1524;1524;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;93.0;1.0
1525;1525;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;91.0;1.0
1526;1526;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;92.0;1.0
1527;1527;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;88.0;1.0
1528;1528;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;93.0;1.0
1529;1529;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;93.0;1.0
1530;1530;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;88.0;0.0
1531;1531;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;91.0;1.0
1532;1532;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;90.0;1.0
1533;1533;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;93.0;1.0
1534;1534;UKPGS;Suburban;Public;IPU;Experimental;19.0;Male;Does not qualify;90.0;1.0
1535;1535;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;86.0;0.0
1536;1536;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;95.0;0.0
1537;1537;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;88.0;1.0
1538;1538;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;96.0;1.0
1539;1539;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;95.0;0.0
1540;1540;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;90.0;0.0
1541;1541;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;92.0;0.0
1542;1542;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;90.0;0.0
1543;1543;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;85.0;1.0
1544;1544;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;89.0;1.0
1545;1545;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;90.0;1.0
1546;1546;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;85.0;0.0
1547;1547;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;90.0;0.0
1548;1548;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;85.0;0.0
1549;1549;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;91.0;0.0
1550;1550;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;88.0;1.0
1551;1551;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;91.0;0.0
1552;1552;UKPGS;Suburban;Public;KXB;Experimental;18.0;Male;Does not qualify;93.0;1.0
1553;1553;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;91.0;1.0
1554;1554;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;84.0;0.0
1555;1555;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;90.0;0.0
1556;1556;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;91.0;1.0
1557;1557;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;92.0;0.0
1558;1558;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;86.0;1.0
1559;1559;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;95.0;1.0
1560;1560;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;90.0;0.0
1561;1561;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;85.0;0.0
1562;1562;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;92.0;1.0
1563;1563;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;90.0;1.0
1564;1564;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;93.0;1.0
1565;1565;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;89.0;0.0
1566;1566;UKPGS;Suburban;Public;PGH;Experimental;23.0;Female;Does not qualify;88.0;0.0
1567;1567;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;92.0;0.0
1568;1568;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;82.0;0.0
1569;1569;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;90.0;0.0
1570;1570;UKPGS;Suburban;Public;PGH;Experimental;23.0;Female;Does not qualify;90.0;0.0
1571;1571;UKPGS;Suburban;Public;PGH;Experimental;23.0;Female;Does not qualify;90.0;1.0
1572;1572;UKPGS;Suburban;Public;PGH;Experimental;23.0;Female;Does not qualify;91.0;0.0
1573;1573;UKPGS;Suburban;Public;PGH;Experimental;23.0;Female;Does not qualify;86.0;1.0
1574;1574;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;91.0;0.0
1575;1575;UKPGS;Suburban;Public;PGH;Experimental;23.0;Male;Does not qualify;96.0;0.0
1576;1576;UKPGS;Suburban;Public;XXE;Standard;22.0;Female;Does not qualify;90.0;1.0
1577;1577;UKPGS;Suburban;Public;XXE;Standard;22.0;Female;Does not qualify;88.0;0.0
1578;1578;UKPGS;Suburban;Public;XXE;Standard;22.0;Male;Does not qualify;82.0;1.0
1579;1579;UKPGS;Suburban;Public;XXE;Standard;22.0;Male;Does not qualify;87.0;1.0
